X	Y
0	97.656
1	97.951
2	95.164
3	95.246
4	93.311
5	92.033
6	90.967
7	92.361
8	94.000
9	94.787
10	93.508
11	93.738
12	93.328
13	95.000
14	94.426
15	95.180
16	96.164
17	95.279
18	95.508
19	95.689
20	96.262
21	94.820
22	95.525
23	94.754
24	95.492
25	92.393
26	91.689
27	94.033
28	91.951
29	92.541
30	91.820
31	91.033
32	92.557
33	93.836
34	94.197
35	95.098
36	95.410
37	96.311
38	97.098
39	97.164
40	98.246
41	99.311
42	98.607
43	99.033
44	101.148
45	103.213
46	105.541
47	110.770
48	117.131
49	122.590
50	129.934
51	137.869
52	148.344
53	160.918
54	176.836
55	194.475
56	210.180
57	222.754
58	232.016
59	237.787
60	241.115
61	239.492
62	235.689
63	224.590
64	202.180
65	165.820
66	120.967
67	93.180
68	88.492
69	90.672
70	93.279
71	95.721
72	99.672
73	104.787
74	110.656
75	119.279
76	131.803
77	144.770
78	160.230
79	172.361
80	184.148
81	192.754
82	197.574
83	198.541
84	195.197
85	181.918
86	158.361
87	120.836
88	86.525
89	76.934
90	75.148
91	75.443
92	75.328
93	74.852
94	75.311
95	75.311
96	76.000
97	76.197
98	76.459
99	76.754
100	76.098
101	76.066
102	77.098
103	76.754
104	76.525
105	76.918
106	77.508
107	76.770
108	76.803
109	77.705
110	75.492
111	76.377
112	75.656
113	76.574
114	77.541
115	79.197
116	80.623
117	84.049
118	88.098
119	89.295
120	91.803
121	91.934
122	92.590
123	92.344
124	90.377
125	87.902
126	84.230
127	81.426
128	78.951
129	76.459
130	74.525
131	73.672
132	73.000
133	73.246
134	72.311
135	70.967
136	71.049
137	70.508
138	71.705
139	71.541
140	71.049
141	71.049
142	71.000
143	72.115
144	72.525
145	73.689
146	75.197
147	76.361
148	78.361
149	79.361
150	80.951
151	82.443
152	84.049
153	82.197
154	80.885
155	78.754
156	75.869
157	73.672
158	71.541
159	71.066
160	71.475
161	70.377
162	69.279
163	69.852
164	70.262
165	69.443
166	68.803
167	68.656
168	68.820
169	67.803
170	68.000
171	68.361
172	67.361
173	68.393
174	68.016
175	68.180
176	68.000
177	68.541
178	68.049
179	67.820
180	68.148
181	68.623
182	68.574
183	68.279
184	69.410
185	69.016
186	68.443
187	67.885
188	68.246
189	67.803
190	68.967
191	67.295
192	68.475
193	68.525
194	68.967
195	68.803
196	67.557
197	67.852
198	67.607
199	67.869
200	66.869
