X	Y
0	89.230
1	88.967
2	89.098
3	87.656
4	88.213
5	87.787
6	86.574
7	88.082
8	86.721
9	87.049
10	86.984
11	86.934
12	87.574
13	86.820
14	87.492
15	86.590
16	87.164
17	87.213
18	87.295
19	87.918
20	87.426
21	87.016
22	86.541
23	86.770
24	86.590
25	87.279
26	86.508
27	85.672
28	86.885
29	87.377
30	87.131
31	88.279
32	87.918
33	88.590
34	88.492
35	88.410
36	88.672
37	88.770
38	89.721
39	90.148
40	90.443
41	89.721
42	89.934
43	90.311
44	92.852
45	93.328
46	93.836
47	94.590
48	96.066
49	99.918
50	105.262
51	113.508
52	127.443
53	144.574
54	164.590
55	183.492
56	201.672
57	215.361
58	226.180
59	232.836
60	235.770
61	234.803
62	229.115
63	216.820
64	196.902
65	165.574
66	127.672
67	96.262
68	84.705
69	82.639
70	82.541
71	83.705
72	85.066
73	88.082
74	92.230
75	99.393
76	107.951
77	120.918
78	133.098
79	146.131
80	157.672
81	169.180
82	178.016
83	183.689
84	186.623
85	184.918
86	177.279
87	158.885
88	132.590
89	101.443
90	82.033
91	73.902
92	73.197
93	72.279
94	73.082
95	72.180
96	73.098
97	72.410
98	73.426
99	72.098
100	72.623
101	72.082
102	71.836
103	71.213
104	71.590
105	71.623
106	71.148
107	71.311
108	71.492
109	71.426
110	70.836
111	69.803
112	71.738
113	69.869
114	70.295
115	69.934
116	70.525
117	71.328
118	72.164
119	74.131
120	75.328
121	77.508
122	78.246
123	76.590
124	76.738
125	74.705
126	73.115
127	71.311
128	69.279
129	67.918
130	67.377
131	65.689
132	65.426
133	65.574
134	65.066
135	65.131
136	64.885
137	64.082
138	64.902
139	64.262
140	64.410
141	64.279
142	63.770
143	63.246
144	64.705
145	63.803
146	63.672
147	63.885
148	65.148
149	65.492
150	66.246
151	67.361
152	67.098
153	66.656
154	67.361
155	65.328
156	63.934
157	62.738
158	61.180
159	61.885
160	60.902
161	61.262
162	59.607
163	59.590
164	60.230
165	59.672
166	59.738
167	59.934
168	59.705
169	58.967
170	59.459
171	58.393
172	58.672
173	58.180
174	58.541
175	59.574
176	58.590
177	57.902
178	57.869
179	57.393
180	59.164
181	57.967
182	57.656
183	57.377
184	57.246
185	57.475
186	57.803
187	56.738
188	56.639
189	56.885
190	57.098
191	57.180
192	58.410
193	57.279
194	57.951
195	57.525
196	56.377
197	55.852
198	55.180
199	55.951
200	56.557
