X	Y
0	72.727
1	73.386
2	71.386
3	72.886
4	73.000
5	71.045
6	72.795
7	73.023
8	73.182
9	73.409
10	72.455
11	72.886
12	72.864
13	72.591
14	73.091
15	72.750
16	72.273
17	73.727
18	72.386
19	72.818
20	73.250
21	71.568
22	73.864
23	74.227
24	73.477
25	74.386
26	75.159
27	75.545
28	75.250
29	77.341
30	77.068
31	77.250
32	77.773
33	77.318
34	79.568
35	79.659
36	79.727
37	79.955
38	80.545
39	82.000
40	82.000
41	83.477
42	82.955
43	84.500
44	87.159
45	88.886
46	92.455
47	95.091
48	99.295
49	106.455
50	115.386
51	127.045
52	144.773
53	162.477
54	179.795
55	195.227
56	208.091
57	219.523
58	228.409
59	233.386
60	237.705
61	236.545
62	227.386
63	204.909
64	165.750
65	124.795
66	98.977
67	84.545
68	79.159
69	80.341
70	82.455
71	83.432
72	84.909
73	86.591
74	92.045
75	96.091
76	107.341
77	118.250
78	131.136
79	145.977
80	159.409
81	173.909
82	185.159
83	193.818
84	199.773
85	196.614
86	181.318
87	145.068
88	98.409
89	71.045
90	65.295
91	64.091
92	64.386
93	64.182
94	64.545
95	66.841
96	65.955
97	65.227
98	64.159
99	65.818
100	66.250
101	65.750
102	64.932
103	65.205
104	65.727
105	65.341
106	66.159
107	65.568
108	67.159
109	65.795
110	65.386
111	65.932
112	65.273
113	65.023
114	67.227
115	65.795
116	66.432
117	67.455
118	68.364
119	71.818
120	76.636
121	79.773
122	87.114
123	92.568
124	96.227
125	98.864
126	101.545
127	98.091
128	95.614
129	89.909
130	82.523
131	77.864
132	71.386
133	65.705
134	61.205
135	59.455
136	59.886
137	60.455
138	60.091
139	59.273
140	60.614
141	60.114
142	60.636
143	60.773
144	60.205
145	61.045
146	59.659
147	60.864
148	60.159
149	60.955
150	61.523
151	63.318
152	65.455
153	71.114
154	74.068
155	78.045
156	80.045
157	79.682
158	80.409
159	77.500
160	73.227
161	68.659
162	63.295
163	59.886
164	58.068
165	55.727
166	56.136
167	57.045
168	56.977
169	58.614
170	56.591
171	56.477
172	58.205
173	57.023
174	56.864
175	56.705
176	56.318
177	57.250
178	56.977
179	56.977
180	55.864
181	57.386
182	55.773
183	57.023
184	55.614
185	56.659
186	57.977
187	57.227
188	57.523
189	56.091
190	56.659
191	56.750
192	55.250
193	55.568
194	54.295
195	56.227
196	56.386
197	55.477
198	55.568
199	56.568
200	55.273
