X	Y
0	113.950
1	115.517
2	114.950
3	114.217
4	115.850
5	114.617
6	116.250
7	115.367
8	114.783
9	115.067
10	114.350
11	115.300
12	117.500
13	115.700
14	116.000
15	116.550
16	114.900
17	116.667
18	115.950
19	114.783
20	117.517
21	115.450
22	116.617
23	116.717
24	114.900
25	117.167
26	116.867
27	116.267
28	115.667
29	117.133
30	119.367
31	116.917
32	119.267
33	117.917
34	119.117
35	120.600
36	120.133
37	118.483
38	119.617
39	119.833
40	119.967
41	119.117
42	121.533
43	120.517
44	121.117
45	122.867
46	127.517
47	131.483
48	142.633
49	157.617
50	175.950
51	195.317
52	210.533
53	220.450
54	228.483
55	232.500
56	233.150
57	231.083
58	223.017
59	202.267
60	161.833
61	126.217
62	115.933
63	114.933
64	115.717
65	116.100
66	119.033
67	122.967
68	130.700
69	143.383
70	155.617
71	168.867
72	180.500
73	189.067
74	197.050
75	199.950
76	201.817
77	196.850
78	182.200
79	148.283
80	116.983
81	107.183
82	107.667
83	105.783
84	106.367
85	107.433
86	105.733
87	105.900
88	107.867
89	107.000
90	106.533
91	106.850
92	107.083
93	108.233
94	107.667
95	105.700
96	107.350
97	109.183
98	107.217
99	107.033
100	107.767
101	105.833
102	107.617
103	108.433
104	109.933
105	110.817
106	113.717
107	117.050
108	117.400
109	119.600
110	119.133
111	117.483
112	111.983
113	112.333
114	106.917
115	104.883
116	106.117
117	103.767
118	106.167
119	104.467
120	105.667
121	104.567
122	103.950
123	103.000
124	104.383
125	103.300
126	105.367
127	104.150
128	105.467
129	104.550
130	104.117
131	106.283
132	105.283
133	108.533
134	111.367
135	113.450
136	111.183
137	111.550
138	109.417
139	105.667
140	103.000
141	103.400
142	103.850
143	102.250
144	106.383
145	101.583
146	101.650
147	103.500
148	100.483
149	103.683
150	101.667
151	102.683
152	103.833
153	101.667
154	104.883
155	102.133
156	101.483
157	101.667
158	104.050
159	100.750
160	102.783
161	100.883
162	101.583
163	100.917
164	100.917
165	102.083
166	100.567
167	102.733
168	102.633
169	102.117
170	103.383
171	102.600
172	100.700
173	100.083
174	101.650
175	103.767
176	100.400
177	103.950
178	102.683
179	101.050
180	101.733
181	101.533
182	102.233
183	100.367
184	100.917
185	103.017
186	101.617
187	101.150
188	100.717
189	101.000
190	102.300
191	101.050
192	103.483
193	100.917
194	100.150
195	101.267
196	100.133
197	101.967
198	103.283
199	101.200
200	100.617
