X	Y
0	57.817
1	60.917
2	54.550
3	56.800
4	56.717
5	57.767
6	55.867
7	57.033
8	54.700
9	58.117
10	55.817
11	57.467
12	56.533
13	60.067
14	58.700
15	58.267
16	57.467
17	58.367
18	57.617
19	60.517
20	59.750
21	58.367
22	60.567
23	59.533
24	58.167
25	61.650
26	61.717
27	60.450
28	59.250
29	60.983
30	60.817
31	62.300
32	62.633
33	62.100
34	65.083
35	67.667
36	70.983
37	73.167
38	75.267
39	82.250
40	93.183
41	108.050
42	124.683
43	143.050
44	165.533
45	184.617
46	196.617
47	211.450
48	222.117
49	228.300
50	231.783
51	231.217
52	223.750
53	206.583
54	171.567
55	121.150
56	82.433
57	62.550
58	58.650
59	57.900
60	58.717
61	60.700
62	60.667
63	64.167
64	73.217
65	81.450
66	94.867
67	107.017
68	120.717
69	132.600
70	144.583
71	154.733
72	163.333
73	168.483
74	168.833
75	160.700
76	139.950
77	105.033
78	78.150
79	59.867
80	51.117
81	50.750
82	54.817
83	52.850
84	50.033
85	51.283
86	49.783
87	51.350
88	50.500
89	50.000
90	51.267
91	48.183
92	52.733
93	48.550
94	50.000
95	50.250
96	49.300
97	49.017
98	51.217
99	51.050
100	47.333
101	50.400
102	47.767
103	46.683
104	49.983
105	50.150
106	53.483
107	56.700
108	56.167
109	60.750
110	57.933
111	56.067
112	55.183
113	52.583
114	49.283
115	45.233
116	45.067
117	45.117
118	43.133
119	44.217
120	43.833
121	46.533
122	45.367
123	45.083
124	41.333
125	42.583
126	44.117
127	42.983
128	44.017
129	41.633
130	43.267
131	43.567
132	44.150
133	43.250
134	44.200
135	45.217
136	47.150
137	47.633
138	49.067
139	49.450
140	47.717
141	46.783
142	43.783
143	41.550
144	38.000
145	38.017
146	37.400
147	39.700
148	40.483
149	39.350
150	39.567
151	38.517
152	39.933
153	39.150
154	38.083
155	38.317
156	36.667
157	37.833
158	39.050
159	38.367
160	36.400
161	37.183
162	41.467
163	37.617
164	36.633
165	35.033
166	38.000
167	37.233
168	36.333
169	37.300
170	38.150
171	36.233
172	35.050
173	37.633
174	36.983
175	36.883
176	36.700
177	37.200
178	36.283
179	38.033
180	37.617
181	36.150
182	36.667
183	37.583
184	36.133
185	35.083
186	36.217
187	37.217
188	36.900
189	35.617
190	34.933
191	36.567
192	35.367
193	37.150
194	36.350
195	35.383
196	34.533
197	38.600
198	37.300
199	34.567
200	35.700
