X	Y
0	64.542
1	64.881
2	64.932
3	63.898
4	65.542
5	65.847
6	65.203
7	65.237
8	65.322
9	65.932
10	65.322
11	66.847
12	67.661
13	66.746
14	66.254
15	66.508
16	66.085
17	66.559
18	66.186
19	66.288
20	65.203
21	66.712
22	66.678
23	66.932
24	67.373
25	66.644
26	67.305
27	68.797
28	69.441
29	68.610
30	70.424
31	70.678
32	70.305
33	70.966
34	72.153
35	73.017
36	72.136
37	73.576
38	75.763
39	74.712
40	75.746
41	77.915
42	79.220
43	79.017
44	82.424
45	87.729
46	100.763
47	115.576
48	134.169
49	154.373
50	173.475
51	190.797
52	204.847
53	213.898
54	220.492
55	225.000
56	226.254
57	221.305
58	209.915
59	185.695
60	143.085
61	94.407
62	68.729
63	63.898
64	65.169
65	65.153
66	66.102
67	65.831
68	67.644
69	70.814
70	74.475
71	80.576
72	90.136
73	99.983
74	111.390
75	122.593
76	134.966
77	144.339
78	153.407
79	159.831
80	162.949
81	163.407
82	156.593
83	141.424
84	113.763
85	80.203
86	62.915
87	56.169
88	56.881
89	55.814
90	57.305
91	56.847
92	56.678
93	55.831
94	55.898
95	56.102
96	56.051
97	56.085
98	56.881
99	56.847
100	55.966
101	55.356
102	55.000
103	55.458
104	54.288
105	54.644
106	54.610
107	56.746
108	56.305
109	55.322
110	54.271
111	54.407
112	53.610
113	54.373
114	54.017
115	55.475
116	58.441
117	59.576
118	61.339
119	64.424
120	64.797
121	65.847
122	63.966
123	63.661
124	61.746
125	56.712
126	55.746
127	53.407
128	53.102
129	51.983
130	51.644
131	52.864
132	52.576
133	52.814
134	51.492
135	51.695
136	52.458
137	51.746
138	53.000
139	53.000
140	50.712
141	51.593
142	51.576
143	52.085
144	51.932
145	53.627
146	54.627
147	54.390
148	53.068
149	55.034
150	55.017
151	56.119
152	57.475
153	58.254
154	58.915
155	58.000
156	55.610
157	53.424
158	52.153
159	51.695
160	51.017
161	51.119
162	51.525
163	49.949
164	50.525
165	50.492
166	50.356
167	49.881
168	51.254
169	50.068
170	49.407
171	48.949
172	49.661
173	49.305
174	49.983
175	48.356
176	49.322
177	49.644
178	50.288
179	48.593
180	50.237
181	48.797
182	49.661
183	48.559
184	48.661
185	49.288
186	48.627
187	47.949
188	48.712
189	47.746
190	50.000
191	48.153
192	47.034
193	47.847
194	49.237
195	48.237
196	48.339
197	45.661
198	47.322
199	47.017
200	48.034
