X	Y
0	73.815
1	74.769
2	75.785
3	75.908
4	76.492
5	75.538
6	74.062
7	75.723
8	75.000
9	75.154
10	74.985
11	73.800
12	76.415
13	74.354
14	76.108
15	76.523
16	75.831
17	75.892
18	75.938
19	74.708
20	75.969
21	75.415
22	75.169
23	74.062
24	74.785
25	75.046
26	75.169
27	75.077
28	76.462
29	76.708
30	76.000
31	77.185
32	75.800
33	77.385
34	77.646
35	78.877
36	77.554
37	81.231
38	80.200
39	80.862
40	82.908
41	81.831
42	84.262
43	85.400
44	87.646
45	90.108
46	92.369
47	95.015
48	98.200
49	102.677
50	109.554
51	119.815
52	131.877
53	147.246
54	163.523
55	178.246
56	192.215
57	202.277
58	209.169
59	214.292
60	216.754
61	217.369
62	213.154
63	202.554
64	177.938
65	132.615
66	87.815
67	72.677
68	72.169
69	73.323
70	74.477
71	77.815
72	82.538
73	88.354
74	97.338
75	108.569
76	121.846
77	135.231
78	148.969
79	158.831
80	166.723
81	173.938
82	176.738
83	176.200
84	171.754
85	158.323
86	125.262
87	87.492
88	68.646
89	63.662
90	63.908
91	63.738
92	64.908
93	63.831
94	65.415
95	66.154
96	66.169
97	67.231
98	66.154
99	65.585
100	66.062
101	64.369
102	64.323
103	66.031
104	66.277
105	64.923
106	65.385
107	65.923
108	66.308
109	66.954
110	66.200
111	66.877
112	68.338
113	68.754
114	72.738
115	77.492
116	84.185
117	89.169
118	95.692
119	101.938
120	103.862
121	102.508
122	99.385
123	90.615
124	82.400
125	72.369
126	65.185
127	62.169
128	62.415
129	62.215
130	61.231
131	61.508
132	61.169
133	61.985
134	61.831
135	60.738
136	61.831
137	61.585
138	60.785
139	60.754
140	62.215
141	61.692
142	61.338
143	63.138
144	66.385
145	69.015
146	74.031
147	77.862
148	82.723
149	83.938
150	84.308
151	82.369
152	76.092
153	68.954
154	63.631
155	60.262
156	59.277
157	58.554
158	58.338
159	57.954
160	58.892
161	58.769
162	59.585
163	59.615
164	60.262
165	58.923
166	59.138
167	58.462
168	58.815
169	59.477
170	58.462
171	59.185
172	59.892
173	59.108
174	60.323
175	60.585
176	59.462
177	59.431
178	59.631
179	59.400
180	57.708
181	60.108
182	58.554
183	59.354
184	57.523
185	58.231
186	58.923
187	58.200
188	58.692
189	58.938
190	57.800
191	59.446
192	58.200
193	58.692
194	57.492
195	57.615
196	58.815
197	58.677
198	58.631
199	58.569
200	58.631
