X	Y
0	76.109
1	75.938
2	76.766
3	74.828
4	75.547
5	74.312
6	75.062
7	75.469
8	74.766
9	76.062
10	74.750
11	74.531
12	75.172
13	74.344
14	74.734
15	74.719
16	75.000
17	73.578
18	75.234
19	73.828
20	74.125
21	74.703
22	75.203
23	74.875
24	74.891
25	74.031
26	73.891
27	74.234
28	75.656
29	74.844
30	74.859
31	75.609
32	75.594
33	74.172
34	75.094
35	75.922
36	77.375
37	77.172
38	77.266
39	76.734
40	78.297
41	78.922
42	79.734
43	82.469
44	81.141
45	82.891
46	83.938
47	86.688
48	88.000
49	92.219
50	95.719
51	102.266
52	110.703
53	121.094
54	134.891
55	148.234
56	161.906
57	172.688
58	182.531
59	188.500
60	190.766
61	188.156
62	180.453
63	163.656
64	138.844
65	109.984
66	87.266
67	75.672
68	72.078
69	72.031
70	73.156
71	74.625
72	74.547
73	76.953
74	78.078
75	82.547
76	86.812
77	94.234
78	104.781
79	113.609
80	124.891
81	135.859
82	144.562
83	150.438
84	153.484
85	153.094
86	144.219
87	126.984
88	105.547
89	85.094
90	72.688
91	69.266
92	67.781
93	68.922
94	69.750
95	70.188
96	69.625
97	70.359
98	70.031
99	70.375
100	70.734
101	71.641
102	71.312
103	71.797
104	74.266
105	74.484
106	73.828
107	74.406
108	76.203
109	76.484
110	78.281
111	81.094
112	82.031
113	85.438
114	89.422
115	94.719
116	101.547
117	109.953
118	119.250
119	129.016
120	139.047
121	147.156
122	153.141
123	160.422
124	161.500
125	162.203
126	159.344
127	151.609
128	140.094
129	124.672
130	108.344
131	92.406
132	79.469
133	72.156
134	68.453
135	66.266
136	65.859
137	65.188
138	66.641
139	66.875
140	66.797
141	69.203
142	69.438
143	71.281
144	73.047
145	76.031
146	80.281
147	83.844
148	89.891
149	97.062
150	102.922
151	110.031
152	115.672
153	122.281
154	126.016
155	127.484
156	128.109
157	124.203
158	117.281
159	108.156
160	95.688
161	84.094
162	75.094
163	67.453
164	63.859
165	62.891
166	62.594
167	62.391
168	61.875
169	62.688
170	63.234
171	64.297
172	63.109
173	63.953
174	63.219
175	64.219
176	63.672
177	62.641
178	62.344
179	62.906
180	63.016
181	63.125
182	63.688
183	64.281
184	63.812
185	61.578
186	63.656
187	62.156
188	62.844
189	63.672
190	63.312
191	63.500
192	63.594
193	62.688
194	62.078
195	62.094
196	61.812
197	63.344
198	61.750
199	62.484
200	61.750
