X	Y
0	0.180401
1	0.181081
2	0.179522
3	0.175961
4	0.177260
5	0.179091
6	0.178747
7	0.181590
8	0.183312
9	0.180660
10	0.179751
11	0.180684
12	0.185479
13	0.185697
14	0.181703
15	0.184575
16	0.184543
17	0.189906
18	0.186876
19	0.186205
20	0.188228
21	0.191841
22	0.190555
23	0.191657
24	0.193155
25	0.193864
26	0.195552
27	0.198130
28	0.200163
29	0.196803
30	0.204401
31	0.204657
32	0.207442
33	0.214122
34	0.216857
35	0.225883
36	0.228506
37	0.235534
38	0.246174
39	0.259265
40	0.276293
41	0.296648
42	0.324071
43	0.354436
44	0.393209
45	0.436954
46	0.479416
47	0.518763
48	0.550965
49	0.575969
50	0.589438
51	0.599909
52	0.598724
53	0.596344
54	0.583736
55	0.563679
56	0.521162
57	0.432410
58	0.316829
59	0.232105
60	0.198577
61	0.194199
62	0.193573
63	0.194637
64	0.199490
65	0.200702
66	0.208151
67	0.212868
68	0.226376
69	0.240770
70	0.260599
71	0.289759
72	0.321681
73	0.359373
74	0.393142
75	0.424153
76	0.447159
77	0.466091
78	0.478276
79	0.475704
80	0.461789
81	0.432003
82	0.366568
83	0.279252
84	0.205742
85	0.170362
86	0.154512
87	0.155993
88	0.151541
89	0.156763
90	0.150609
91	0.150601
92	0.151710
93	0.153730
94	0.148806
95	0.153828
96	0.153329
97	0.155505
98	0.151189
99	0.151184
100	0.148679
101	0.147736
102	0.150762
103	0.148370
104	0.150936
105	0.151233
106	0.146211
107	0.148711
108	0.146806
109	0.148812
110	0.151172
111	0.151295
112	0.150956
113	0.148859
114	0.150208
115	0.154505
116	0.151376
117	0.157365
118	0.151555
119	0.148397
120	0.148311
121	0.149280
122	0.145921
123	0.141868
124	0.140889
125	0.136214
126	0.137290
127	0.136799
128	0.137103
129	0.135048
130	0.139552
131	0.136711
132	0.138923
133	0.134517
134	0.134300
135	0.134664
136	0.137151
137	0.133942
138	0.129850
139	0.131890
140	0.132069
141	0.132499
142	0.135490
143	0.139397
144	0.135962
145	0.134035
146	0.134296
147	0.136600
148	0.131778
149	0.135222
150	0.140671
151	0.134796
152	0.139226
153	0.138493
154	0.132831
155	0.131125
156	0.133217
157	0.129817
158	0.132169
159	0.129540
160	0.128933
161	0.131210
162	0.127471
163	0.126285
164	0.130235
165	0.131448
166	0.122549
167	0.128064
168	0.127904
169	0.128534
170	0.131225
171	0.129038
172	0.130948
173	0.124451
174	0.127402
175	0.131768
176	0.128606
177	0.126045
178	0.129136
179	0.131060
180	0.126085
181	0.126201
182	0.130857
183	0.130506
184	0.130736
185	0.128840
186	0.128644
187	0.129385
188	0.129865
189	0.132734
190	0.131565
191	0.128367
192	0.132552
193	0.126484
194	0.131549
195	0.132341
196	0.133319
197	0.129141
198	0.128595
199	0.127205
200	0.133053
201	0.126156
