X	Y
0	64.000
1	65.200
2	63.080
3	63.760
4	60.440
5	67.280
6	65.280
7	59.840
8	63.080
9	64.000
10	68.440
11	66.040
12	67.920
13	66.880
14	66.800
15	67.280
16	69.320
17	68.920
18	68.040
19	69.360
20	70.200
21	67.840
22	72.280
23	71.920
24	76.320
25	76.520
26	75.080
27	75.400
28	74.880
29	73.040
30	72.280
31	77.360
32	77.600
33	74.280
34	74.640
35	80.200
36	82.280
37	86.320
38	97.920
39	99.440
40	102.080
41	118.440
42	133.440
43	145.200
44	164.120
45	180.160
46	191.160
47	205.120
48	212.280
49	218.520
50	221.000
51	222.600
52	219.120
53	209.040
54	194.040
55	173.360
56	143.800
57	114.280
58	90.120
59	76.720
60	67.120
61	71.440
62	75.200
63	74.360
64	76.480
65	81.800
66	90.360
67	102.240
68	110.720
69	122.200
70	129.480
71	143.000
72	144.800
73	149.960
74	156.400
75	156.000
76	152.320
77	145.800
78	134.920
79	118.920
80	102.960
81	84.240
82	60.080
83	58.520
84	59.000
85	55.280
86	57.320
87	53.520
88	55.560
89	58.600
90	53.320
91	52.320
92	54.240
93	54.960
94	51.640
95	55.640
96	52.280
97	54.120
98	54.240
99	51.000
100	54.280
101	54.080
102	54.160
103	52.720
104	54.480
105	57.440
106	50.680
107	55.360
108	57.760
109	53.440
110	57.720
111	48.880
112	51.840
113	55.520
114	51.760
115	51.400
116	51.360
117	46.840
118	52.000
119	48.640
120	46.880
121	52.520
122	49.440
123	49.200
124	45.760
125	48.960
126	52.720
127	55.920
128	45.800
129	49.600
130	48.520
131	48.400
132	48.880
133	48.320
134	51.440
135	48.640
136	47.080
137	46.000
138	45.840
139	46.160
140	47.160
141	46.520
142	48.080
143	41.120
144	45.600
145	48.600
146	50.880
147	47.600
148	46.720
149	45.200
150	41.760
151	47.440
152	45.200
153	46.440
154	46.480
155	38.280
156	48.320
157	47.080
158	43.400
159	45.240
160	46.240
161	46.800
162	45.960
163	46.640
164	45.440
165	44.760
166	46.040
167	43.200
168	43.920
169	44.440
170	42.160
171	47.160
172	45.480
173	45.000
174	48.160
175	42.840
176	40.160
177	47.320
178	40.640
179	40.600
180	43.040
181	44.360
182	43.400
183	43.240
184	44.560
185	45.560
186	41.080
187	37.160
188	44.840
189	46.440
190	46.480
191	46.680
192	44.360
193	43.160
194	44.560
195	42.280
196	45.960
197	39.160
198	41.560
199	43.720
200	41.800
