X	Y
0	59.759
1	59.362
2	61.500
3	55.448
4	56.948
5	60.224
6	57.741
7	55.810
8	55.466
9	55.586
10	57.638
11	58.948
12	58.741
13	57.638
14	60.845
15	57.500
16	57.379
17	57.293
18	56.534
19	59.241
20	56.707
21	60.690
22	58.034
23	57.500
24	58.345
25	57.828
26	57.121
27	55.983
28	57.897
29	56.897
30	56.810
31	55.690
32	57.603
33	56.517
34	57.759
35	57.690
36	58.552
37	60.759
38	62.655
39	62.638
40	66.500
41	72.500
42	77.793
43	88.552
44	102.879
45	116.603
46	132.741
47	148.224
48	155.448
49	162.069
50	163.759
51	163.155
52	154.897
53	139.983
54	119.259
55	95.103
56	76.879
57	63.845
58	58.810
59	56.517
60	54.017
61	57.897
62	57.000
63	57.914
64	58.638
65	59.224
66	58.931
67	65.034
68	70.517
69	78.810
70	88.586
71	99.328
72	107.155
73	113.328
74	114.621
75	115.776
76	112.172
77	101.293
78	91.690
79	77.397
80	60.276
81	53.672
82	53.138
83	52.310
84	53.586
85	52.086
86	52.017
87	50.397
88	52.690
89	51.103
90	51.828
91	51.069
92	52.741
93	50.931
94	51.121
95	50.276
96	50.466
97	52.103
98	50.310
99	51.293
100	51.345
101	51.586
102	50.914
103	53.466
104	55.034
105	53.017
106	54.810
107	60.690
108	63.534
109	75.379
110	78.517
111	90.207
112	96.672
113	109.310
114	120.948
115	123.931
116	127.517
117	130.759
118	129.879
119	122.552
120	113.569
121	101.103
122	86.948
123	72.810
124	60.741
125	55.569
126	52.276
127	46.517
128	47.810
129	49.155
130	47.466
131	48.069
132	48.086
133	46.741
134	47.379
135	47.897
136	45.845
137	48.190
138	52.172
139	52.793
140	54.155
141	55.172
142	59.328
143	62.603
144	67.621
145	74.638
146	78.810
147	80.379
148	83.845
149	83.672
150	81.862
151	80.638
152	74.086
153	67.414
154	56.897
155	52.500
156	49.000
157	46.138
158	45.224
159	43.828
160	45.741
161	44.190
162	45.017
163	43.431
164	46.017
165	44.466
166	44.345
167	42.500
168	42.534
169	46.793
170	44.241
171	46.397
172	43.379
173	41.397
174	42.534
175	43.052
176	43.121
177	42.155
178	42.569
179	43.828
180	42.500
181	42.500
182	41.828
183	41.121
184	42.638
185	43.552
186	40.517
187	42.069
188	43.293
189	42.241
190	41.276
191	41.862
192	39.500
193	40.362
194	38.707
195	41.517
196	43.052
197	41.259
198	42.897
199	39.914
200	39.086
