X	Y
0	84.032
1	84.129
2	83.968
3	83.968
4	84.016
5	83.758
6	84.097
7	83.677
8	84.065
9	83.806
10	83.645
11	82.581
12	83.242
13	82.790
14	83.677
15	83.532
16	83.581
17	84.419
18	83.855
19	84.548
20	83.000
21	83.984
22	83.468
23	83.387
24	83.855
25	83.968
26	84.403
27	85.597
28	84.935
29	85.226
30	85.484
31	85.726
32	85.371
33	85.871
34	85.097
35	84.952
36	86.419
37	86.823
38	87.694
39	86.355
40	88.306
41	88.210
42	89.984
43	90.048
44	90.774
45	92.629
46	93.984
47	95.129
48	97.129
49	99.339
50	104.597
51	112.823
52	124.403
53	141.468
54	159.613
55	179.742
56	197.032
57	211.177
58	221.758
59	229.484
60	233.016
61	233.016
62	230.000
63	220.968
64	204.629
65	174.758
66	132.903
67	97.823
68	83.677
69	81.581
70	82.000
71	82.081
72	83.161
73	87.484
74	90.887
75	97.758
76	108.161
77	121.694
78	136.387
79	149.177
80	162.048
81	172.065
82	179.516
83	183.919
84	186.371
85	184.306
86	178.774
87	165.081
88	140.419
89	109.081
90	84.726
91	77.274
92	74.935
93	76.097
94	75.081
95	74.855
96	74.355
97	73.935
98	73.710
99	74.339
100	73.435
101	74.210
102	73.194
103	72.952
104	73.339
105	73.532
106	72.871
107	73.774
108	74.935
109	74.355
110	74.339
111	73.323
112	73.194
113	73.210
114	73.790
115	73.597
116	72.661
117	74.871
118	77.919
119	81.855
120	85.355
121	88.661
122	91.887
123	93.774
124	93.161
125	90.806
126	87.210
127	82.823
128	78.290
129	73.661
130	71.952
131	71.452
132	70.097
133	70.484
134	70.032
135	69.935
136	69.806
137	68.629
138	68.855
139	68.806
140	69.823
141	69.742
142	71.419
143	69.419
144	70.726
145	69.968
146	69.935
147	70.113
148	71.919
149	74.016
150	74.774
151	77.371
152	79.839
153	81.242
154	80.726
155	79.823
156	77.065
157	73.081
158	71.694
159	69.726
160	68.887
161	67.952
162	68.774
163	68.548
164	67.806
165	67.710
166	68.161
167	67.952
168	67.581
169	67.161
170	67.065
171	66.935
172	66.968
173	67.887
174	67.516
175	67.371
176	67.242
177	67.597
178	67.210
179	66.565
180	67.774
181	68.081
182	67.032
183	67.790
184	67.210
185	66.210
186	67.161
187	66.887
188	67.161
189	66.242
190	65.919
191	67.258
192	66.532
193	67.274
194	67.565
195	67.887
196	66.839
197	67.613
198	66.887
199	66.871
200	67.097
