X	Y
0	54.583
1	55.200
2	54.800
3	53.433
4	54.783
5	54.483
6	54.433
7	54.100
8	55.517
9	56.217
10	53.783
11	54.667
12	55.617
13	54.183
14	54.350
15	53.583
16	55.250
17	54.317
18	55.567
19	54.033
20	56.150
21	54.650
22	56.450
23	55.550
24	55.650
25	56.183
26	56.667
27	56.983
28	58.117
29	57.783
30	58.633
31	58.700
32	60.733
33	62.283
34	61.400
35	64.083
36	66.333
37	68.433
38	71.783
39	77.483
40	83.167
41	93.183
42	106.667
43	124.083
44	144.333
45	162.817
46	180.083
47	194.117
48	204.183
49	210.533
50	213.850
51	213.033
52	207.183
53	191.467
54	161.433
55	113.733
56	71.067
57	55.033
58	53.983
59	55.917
60	57.633
61	61.767
62	66.983
63	76.050
64	88.250
65	102.000
66	117.900
67	133.117
68	145.967
69	155.700
70	162.700
71	165.367
72	164.483
73	155.967
74	136.517
75	101.017
76	67.483
77	49.400
78	45.367
79	44.167
80	44.783
81	44.633
82	44.200
83	45.617
84	46.133
85	45.667
86	47.017
87	45.067
88	45.517
89	46.983
90	47.233
91	48.367
92	49.133
93	49.267
94	49.633
95	51.617
96	52.083
97	55.017
98	58.450
99	63.083
100	69.633
101	78.717
102	89.250
103	98.833
104	105.600
105	110.183
106	110.717
107	103.450
108	94.400
109	79.850
110	63.467
111	50.883
112	44.217
113	40.467
114	40.533
115	40.800
116	41.733
117	40.233
118	41.800
119	39.633
120	40.250
121	40.567
122	40.750
123	41.933
124	42.200
125	44.400
126	48.300
127	52.933
128	58.350
129	64.217
130	71.433
131	76.117
132	80.417
133	80.167
134	75.850
135	70.067
136	60.433
137	51.233
138	43.683
139	39.483
140	37.233
141	34.833
142	36.833
143	35.933
144	35.517
145	36.183
146	34.667
147	34.967
148	36.033
149	36.967
150	35.067
151	35.067
152	34.600
153	34.483
154	34.700
155	35.683
156	35.583
157	34.650
158	34.450
159	34.800
160	34.183
161	34.433
162	35.417
163	33.700
164	33.950
165	33.617
166	34.150
167	33.067
168	32.750
169	34.067
170	33.317
171	31.750
172	32.567
173	33.333
174	32.250
175	32.367
176	31.767
177	32.650
178	32.000
179	32.367
180	32.283
181	32.983
182	32.783
183	30.700
184	32.133
185	31.100
186	31.733
187	30.483
188	31.567
189	30.850
190	30.500
191	30.233
192	29.333
193	29.717
194	30.733
195	29.417
196	30.067
197	31.217
198	30.467
199	30.300
200	30.283
