X	Y
0	88.100
1	85.925
2	85.850
3	85.150
4	85.600
5	87.525
6	87.775
7	87.450
8	84.575
9	83.600
10	85.025
11	85.825
12	87.825
13	88.450
14	85.100
15	90.125
16	90.050
17	87.050
18	87.700
19	86.700
20	88.625
21	88.350
22	90.350
23	88.400
24	88.700
25	90.625
26	87.800
27	93.200
28	90.250
29	90.225
30	91.275
31	93.475
32	92.375
33	94.725
34	92.425
35	96.700
36	94.075
37	95.800
38	97.175
39	99.575
40	97.800
41	97.150
42	103.050
43	107.500
44	112.200
45	117.750
46	118.850
47	130.475
48	144.575
49	160.375
50	180.100
51	194.875
52	207.175
53	222.375
54	228.175
55	233.525
56	233.650
57	226.875
58	211.950
59	174.125
60	126.225
61	97.325
62	85.875
63	88.725
64	85.875
65	91.400
66	91.850
67	92.650
68	95.700
69	100.375
70	105.250
71	123.200
72	130.675
73	144.500
74	161.350
75	175.400
76	181.275
77	188.175
78	190.925
79	183.550
80	169.575
81	134.350
82	99.575
83	81.175
84	84.425
85	82.250
86	78.975
87	75.750
88	76.050
89	79.650
90	78.650
91	76.475
92	79.000
93	80.575
94	76.875
95	78.375
96	77.675
97	78.625
98	80.425
99	79.650
100	79.800
101	80.900
102	78.675
103	76.625
104	79.400
105	77.750
106	79.450
107	78.350
108	78.225
109	79.550
110	80.000
111	83.750
112	83.975
113	89.450
114	89.725
115	91.625
116	90.250
117	86.200
118	88.200
119	86.025
120	83.075
121	80.550
122	77.075
123	76.550
124	75.250
125	75.400
126	75.650
127	72.500
128	73.400
129	71.950
130	72.100
131	72.450
132	73.975
133	71.400
134	73.950
135	74.250
136	75.125
137	75.850
138	72.850
139	75.500
140	73.700
141	78.850
142	79.075
143	82.150
144	84.125
145	81.175
146	80.975
147	82.050
148	77.500
149	75.025
150	76.350
151	74.200
152	69.850
153	74.950
154	74.000
155	70.400
156	71.100
157	72.425
158	70.900
159	74.975
160	71.900
161	68.600
162	65.125
163	70.700
164	68.150
165	69.900
166	71.850
167	71.050
168	72.025
169	67.150
170	70.250
171	67.650
172	69.500
173	66.200
174	68.025
175	68.250
176	70.175
177	66.700
178	67.200
179	69.650
180	69.000
181	66.900
182	71.350
183	67.225
184	69.575
185	66.775
186	68.950
187	71.775
188	70.325
189	68.625
190	70.025
191	67.750
192	70.375
193	68.625
194	66.450
195	65.550
196	66.950
197	67.650
198	67.525
199	70.625
200	66.600
