X	Y
0	127.673
1	124.442
2	122.712
3	121.846
4	121.942
5	121.404
6	121.750
7	120.635
8	121.077
9	120.808
10	120.192
11	119.885
12	119.808
13	119.058
14	118.712
15	119.462
16	118.731
17	117.904
18	118.000
19	118.827
20	117.750
21	118.404
22	117.692
23	118.019
24	118.077
25	117.615
26	117.558
27	117.192
28	117.058
29	117.250
30	117.058
31	117.212
32	116.538
33	117.096
34	117.288
35	117.577
36	117.654
37	117.000
38	118.250
39	118.058
40	119.000
41	119.019
42	120.212
43	119.942
44	119.519
45	121.731
46	122.077
47	123.462
48	124.788
49	126.000
50	127.827
51	131.192
52	137.981
53	149.769
54	165.442
55	184.058
56	200.981
57	216.115
58	227.000
59	233.615
60	237.231
61	237.038
62	232.250
63	221.038
64	200.038
65	164.923
66	128.769
67	113.519
68	113.115
69	113.788
70	114.962
71	118.231
72	123.923
73	133.346
74	144.231
75	156.865
76	168.500
77	178.962
78	186.596
79	192.154
80	194.212
81	193.404
82	186.019
83	170.500
84	143.962
85	116.750
86	105.865
87	105.019
88	104.404
89	103.673
90	103.154
91	104.288
92	103.058
93	103.769
94	103.173
95	102.346
96	102.808
97	103.327
98	102.154
99	102.827
100	102.750
101	102.154
102	102.115
103	101.058
104	101.519
105	101.404
106	100.962
107	101.942
108	101.538
109	102.904
110	104.058
111	104.865
112	105.519
113	105.577
114	103.442
115	102.827
116	101.173
117	100.135
118	98.596
119	98.635
120	98.596
121	98.500
122	98.808
123	98.327
124	98.115
125	98.500
126	97.288
127	97.500
128	97.365
129	97.865
130	98.519
131	97.019
132	95.981
133	96.865
134	98.442
135	98.327
136	98.442
137	99.327
138	99.538
139	99.712
140	98.404
141	97.308
142	96.404
143	97.077
144	95.692
145	95.615
146	95.750
147	95.808
148	95.942
149	95.250
150	95.788
151	94.712
152	95.404
153	95.250
154	94.096
155	95.173
156	93.731
157	95.096
158	94.673
159	94.212
160	94.500
161	94.000
162	94.500
163	93.577
164	94.000
165	93.942
166	93.096
167	92.846
168	93.615
169	93.308
170	93.154
171	92.731
172	92.885
173	92.846
174	92.981
175	92.019
176	92.442
177	92.288
178	91.250
179	91.673
180	91.135
181	91.519
182	91.269
183	91.942
184	91.904
185	92.577
186	91.596
187	91.077
188	90.865
189	90.442
190	90.269
191	90.615
192	90.346
193	89.904
194	90.712
195	90.635
196	90.288
197	90.192
198	90.846
199	90.154
200	89.885
