X	Y
0	76.317
1	78.556
2	77.746
3	76.921
4	77.302
5	78.143
6	78.190
7	77.571
8	78.143
9	77.317
10	77.175
11	79.286
12	77.556
13	76.984
14	77.508
15	78.873
16	78.381
17	78.127
18	77.476
19	77.857
20	78.127
21	79.095
22	78.952
23	79.175
24	79.540
25	80.286
26	78.937
27	82.016
28	80.746
29	81.492
30	81.984
31	82.571
32	83.175
33	83.778
34	83.683
35	84.048
36	86.651
37	86.778
38	86.905
39	88.413
40	90.063
41	90.175
42	91.175
43	94.190
44	96.667
45	99.810
46	103.746
47	108.476
48	113.397
49	121.159
50	130.302
51	141.587
52	154.984
53	169.667
54	183.778
55	198.032
56	209.857
57	219.333
58	224.587
59	227.698
60	229.825
61	227.778
62	221.524
63	211.619
64	193.937
65	163.476
66	129.397
67	103.937
68	88.381
69	84.921
70	87.032
71	89.810
72	95.571
73	100.905
74	110.635
75	122.222
76	135.032
77	147.667
78	159.810
79	170.238
80	178.127
81	183.587
82	186.492
83	186.635
84	183.587
85	175.349
86	159.159
87	131.508
88	104.143
89	87.175
90	76.079
91	73.175
92	72.413
93	71.127
94	71.730
95	71.698
96	72.016
97	70.810
98	72.413
99	72.444
100	71.968
101	72.159
102	72.524
103	72.984
104	73.873
105	73.667
106	72.413
107	74.079
108	72.190
109	71.730
110	72.952
111	73.587
112	73.952
113	74.651
114	77.349
115	76.921
116	80.778
117	81.698
118	82.698
119	84.714
120	83.746
121	83.333
122	80.381
123	77.937
124	76.079
125	74.222
126	70.603
127	70.651
128	69.905
129	70.143
130	70.206
131	70.619
132	70.460
133	69.222
134	69.508
135	69.984
136	69.571
137	69.984
138	68.762
139	71.857
140	68.762
141	69.810
142	69.444
143	69.651
144	70.571
145	71.111
146	71.984
147	73.381
148	76.270
149	76.333
150	74.683
151	75.190
152	73.492
153	72.317
154	69.095
155	69.190
156	67.397
157	67.587
158	67.317
159	67.444
160	67.778
161	67.857
162	67.190
163	67.000
164	67.063
165	67.476
166	67.556
167	68.540
168	66.556
169	67.730
170	67.619
171	67.206
172	67.270
173	66.619
174	65.952
175	66.349
176	65.651
177	66.762
178	66.254
179	65.746
180	66.587
181	66.762
182	66.159
183	66.889
184	67.444
185	66.968
186	66.571
187	65.698
188	67.206
189	66.270
190	66.063
191	66.889
192	66.317
193	65.746
194	65.032
195	67.683
196	65.079
197	65.048
198	66.111
199	65.587
200	66.175
