X	Y
0	115.089
1	112.000
2	107.393
3	106.696
4	106.429
5	106.446
6	107.321
7	107.679
8	109.536
9	107.214
10	106.071
11	108.304
12	108.411
13	106.804
14	107.500
15	108.446
16	107.893
17	108.500
18	108.357
19	108.750
20	107.679
21	108.196
22	106.393
23	106.946
24	106.357
25	107.946
26	107.714
27	106.804
28	108.911
29	108.482
30	109.554
31	109.589
32	110.054
33	109.536
34	110.000
35	110.625
36	111.179
37	111.714
38	111.857
39	112.000
40	112.179
41	113.964
42	114.518
43	119.393
44	118.000
45	121.714
46	125.375
47	130.679
48	141.161
49	154.804
50	172.946
51	190.643
52	207.429
53	220.732
54	227.089
55	231.875
56	231.571
57	228.357
58	220.554
59	207.071
60	185.554
61	152.089
62	126.411
63	112.857
64	108.607
65	108.554
66	115.018
67	120.732
68	128.661
69	141.839
70	153.429
71	166.929
72	177.696
73	185.946
74	191.500
75	195.679
76	194.911
77	192.375
78	182.339
79	166.161
80	139.982
81	113.804
82	102.214
83	98.036
84	96.661
85	96.946
86	96.554
87	98.071
88	96.732
89	97.232
90	96.696
91	97.071
92	98.661
93	98.054
94	98.625
95	100.161
96	99.768
97	98.036
98	98.875
99	98.304
100	98.286
101	99.804
102	101.964
103	103.071
104	109.804
105	115.839
106	118.393
107	122.268
108	121.321
109	119.625
110	115.696
111	110.929
112	103.625
113	100.179
114	97.661
115	94.839
116	94.714
117	92.214
118	91.696
119	92.804
120	90.661
121	91.857
122	89.911
123	92.375
124	91.000
125	90.679
126	92.268
127	93.804
128	93.839
129	97.411
130	102.071
131	104.964
132	107.089
133	107.089
134	109.536
135	104.625
136	102.821
137	97.196
138	93.143
139	89.464
140	90.179
141	89.607
142	90.679
143	86.661
144	89.161
145	89.839
146	87.929
147	89.411
148	89.893
149	87.625
150	86.571
151	87.018
152	86.411
153	88.286
154	88.036
155	86.625
156	84.964
157	86.500
158	87.911
159	85.393
160	87.125
161	86.232
162	87.643
163	85.143
164	85.696
165	88.125
166	87.232
167	86.643
168	86.429
169	84.571
170	84.964
171	83.018
172	87.250
173	86.036
174	85.536
175	84.018
176	85.893
177	85.571
178	84.196
179	86.607
180	84.321
181	85.625
182	84.768
183	83.304
184	84.714
185	83.482
186	84.143
187	83.964
188	84.304
189	83.536
190	84.375
191	84.375
192	82.125
193	82.625
194	81.946
195	82.643
196	82.554
197	83.143
198	83.286
199	83.089
200	81.446
