X	Y
0	35.7299
1	35.7780
2	36.0870
3	35.6535
4	35.6336
5	35.9408
6	35.7454
7	35.7891
8	35.8772
9	35.6382
10	35.5478
11	35.8703
12	35.7567
13	35.6546
14	35.9411
15	35.7615
16	36.2316
17	36.2370
18	36.4234
19	36.2377
20	36.1517
21	36.2283
22	36.2771
23	36.9125
24	36.7274
25	36.5648
26	36.8308
27	36.9485
28	37.5134
29	37.6703
30	37.7295
31	38.3283
32	38.6766
33	38.9732
34	39.5844
35	39.9963
36	40.3641
37	40.7636
38	40.9831
39	41.6630
40	42.0045
41	42.8114
42	44.2166
43	45.9089
44	48.2299
45	51.0961
46	54.3343
47	57.1774
48	59.9935
49	61.7310
50	63.3411
51	63.8882
52	63.7221
53	62.7896
54	60.5792
55	57.7563
56	53.9417
57	49.1423
58	44.1565
59	40.2109
60	37.7390
61	37.5284
62	37.3491
63	37.8921
64	38.4085
65	39.1325
66	39.7775
67	41.0724
68	42.8216
69	44.7764
70	46.8077
71	48.9716
72	50.4904
73	52.1548
74	53.0408
75	53.4204
76	52.8657
77	51.6802
78	49.9924
79	47.4220
80	43.9774
81	40.2163
82	36.8162
83	34.9267
84	34.2184
85	34.1903
86	34.0173
87	33.8139
88	34.0730
89	34.0072
90	33.8272
91	33.9863
92	33.6248
93	33.8893
94	33.5950
95	33.8823
96	34.1280
97	34.0510
98	33.8654
99	34.0371
100	34.0309
101	34.0885
102	33.8261
103	34.4548
104	33.6886
105	34.2202
106	34.1221
107	34.5179
108	35.2030
109	35.1051
110	35.9458
111	36.5701
112	37.3197
113	37.6023
114	38.1103
115	37.4722
116	37.3348
117	36.5900
118	35.9237
119	35.1185
120	34.5364
121	33.5858
122	33.1029
123	33.1408
124	33.2299
125	33.0802
126	32.5263
127	32.7682
128	33.0872
129	32.9614
130	32.9585
131	33.0194
132	33.3148
133	33.0862
134	32.9494
135	32.8913
136	32.9794
137	33.0553
138	33.2171
139	33.5392
140	33.9222
141	33.9521
142	34.6931
143	34.8669
144	34.7230
145	34.9351
146	34.6487
147	34.5285
148	33.6991
149	33.6548
150	33.2819
151	32.4510
152	32.3567
153	32.3804
154	32.2005
155	31.9760
156	32.5048
157	32.2337
158	32.0791
159	32.2354
160	32.0961
161	32.0392
162	32.3609
163	32.3120
164	31.8780
165	31.7972
166	31.9358
167	32.0279
168	32.0556
169	31.7662
170	31.8845
171	31.7304
172	32.0519
173	31.9571
174	31.7756
175	32.2172
176	31.9732
177	31.8168
178	32.2237
179	32.0747
180	31.9735
181	31.9613
182	31.7909
183	31.6640
184	31.5356
185	31.6513
186	31.4310
187	31.8528
188	31.7180
189	31.6399
190	31.8430
191	31.4882
192	31.8316
193	31.7394
194	31.7555
195	31.9947
196	32.0029
197	31.7967
198	32.0291
199	31.6621
200	31.8042
